filesize	nObjs	nVersions	pageCount	images	nStreams	linearized	encrypted	nLrgObjs	nSmlObjs	sActions	sElements	sEvents	openAction	aa	names	acroform	js	javascript	launch	submitForm	importData	encrypt	jbig2decode	embeddedFiles	flash	asciiHexDecode	ascii85Decode	lzwDecode	flateDecode	runLengthDecode	ccittfaxDecode	dctDecode	jpxDecode	crypt	class
c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d
																																			class
10938	19	0	15	0	1	0	0	1	18	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9678	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
249487	83	1	1	0	39	0	0	25	58	2	2	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
25919	3	0	0	0	0	0	0	2	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1206	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16068	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
275672	16	0	3	0	5	0	0	3	13	2	2	3	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
8380	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
43698	14	0	1	0	7	0	0	2	12	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10432	20	0	5	0	6	0	0	6	14	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12346	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4159	13	0	1	0	2	0	0	1	12	3	2	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8434	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
16320	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
14288	18	0	1	0	8	0	0	2	16	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9317	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
15050	15	0	1	0	2	0	0	1	14	2	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9649	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
38688	17	0	1	0	1	0	0	6	11	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
2738	11	0	1	0	3	0	0	1	10	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1140	6	0	1	0	1	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
37169	25	0	9	0	9	0	0	10	15	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12772	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4752	19	0	1	0	9	0	0	1	18	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
207408	21	1	1	0	6	1	0	3	18	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8070	10	0	1	0	3	0	0	2	8	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
16775	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12065	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14046	24	0	7	0	8	0	0	7	17	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11377	29	0	25	0	1	0	0	1	28	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
26150	3	0	0	0	0	0	0	1	2	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12735	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9211	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
220296	14	1	1	1	3	0	0	2	12	1	2	3	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1
9623	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
6257	16	0	1	0	8	0	0	2	14	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
26475	3	0	0	0	0	0	0	2	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
17226	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9685	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
16719	22	0	6	0	7	0	0	7	15	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
16968	9	0	1	0	1	0	0	1	8	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
3959	7	0	1	0	1	0	0	1	6	1	2	3	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1
9332	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
50383	42	0	1	1	10	0	0	6	36	1	2	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
9607	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
20437	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
77233	9	0	0	0	2	0	0	1	8	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
79385	27	0	1	0	10	0	0	6	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
14981	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
21217	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9759	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8260	10	0	1	0	3	0	0	2	8	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
2835	14	0	1	0	2	0	0	1	13	3	2	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
7483	14	0	1	0	2	0	0	1	13	3	2	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26242	17	0	1	0	9	0	0	1	16	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9161	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9642	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
33205	25	0	1	0	11	0	0	2	23	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9573	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
81567	8	0	1	0	1	0	0	1	7	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
15584	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2669	8	0	1	0	1	0	0	1	7	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
16353	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9235	4	0	1	0	1	0	0	1	3	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
21263	15	0	1	0	7	0	0	2	13	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5802	9	0	1	0	3	0	0	1	8	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1233	6	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
17122	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
29740	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
34677	21	0	3	1	6	0	0	6	15	2	2	3	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1
15065	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9469	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9537	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4364	15	0	1	0	7	0	0	1	14	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
187333	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29741	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2292	14	0	1	0	2	0	0	1	13	3	2	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
27075	3	0	0	0	0	0	0	2	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7303	17	0	1	0	3	0	0	1	16	2	2	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
12574	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2300	14	0	1	0	2	0	0	1	13	3	2	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
46849	7	0	1	0	1	0	0	1	6	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
12275	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6427	18	0	1	0	10	0	0	1	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9813	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
644903	25	0	2	1	9	0	0	7	18	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
12526	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
45286	40	0	14	1	15	0	0	15	25	2	2	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
6348	16	0	1	0	8	0	0	2	14	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5795	16	0	1	0	8	0	0	2	14	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
250468	4	0	1	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7450	14	0	1	0	2	0	0	1	13	3	2	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16020	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5444	4	0	1	0	1	0	0	1	3	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
213524	42	0	10	0	12	0	0	5	35	2	2	3	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
32175	17	0	1	0	9	0	0	1	16	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5952	16	0	1	0	8	0	0	2	14	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
14551	19	0	1	0	9	0	0	2	17	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
4128	13	0	1	0	2	0	0	1	12	3	2	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
683581	8	0	1	0	2	0	0	2	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21151	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12273	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
17415	14	0	1	0	2	0	0	1	13	3	2	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9623	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8152	10	0	1	0	3	0	0	2	8	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8173	10	0	1	0	3	0	0	2	8	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
16198	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
301802	133	4	1	1	40	1	0	11	122	2	2	3	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
16580	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9412	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
429916	196	0	5	1	35	0	0	21	175	3	2	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9017	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4059	8	0	1	0	1	0	0	1	7	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
8237	19	0	1	0	9	0	0	2	17	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26664	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8205	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
15017	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4363	15	0	1	0	7	0	0	1	14	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
2856	6	0	1	0	1	0	0	1	5	1	2	2	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
8296	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8213	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9334	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8805	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9663	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12074	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14959	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
17176	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
3510	7	0	0	0	1	0	0	1	6	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
4081	8	0	1	0	1	0	0	1	7	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
33126	25	0	1	0	11	0	0	2	23	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
58966	33	0	7	0	12	0	0	11	22	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
17072	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8060	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
35213	8	0	1	0	2	0	0	1	7	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
7892	10	0	1	0	2	0	0	1	9	1	2	2	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
2017	9	0	1	0	2	0	0	1	8	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
29644	16	0	1	0	8	0	0	2	14	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
14981	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11026	15	0	1	0	2	0	0	1	14	2	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
55783	23	0	2	0	7	0	0	8	15	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11890	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
45627	3	0	0	0	0	0	0	1	2	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8210	10	0	1	0	3	0	0	2	8	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
15467	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
13258	19	0	1	0	9	0	0	2	17	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8289	10	0	1	0	3	0	0	2	8	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8046	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8134	10	0	1	0	3	0	0	2	8	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
360794	22	0	1	1	7	0	0	7	15	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
81567	8	0	1	0	1	0	0	1	7	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
17378	9	0	1	0	1	0	0	1	8	2	2	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
89279	98	4	1	1	26	1	0	8	90	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
17814	14	0	1	0	2	0	0	1	13	3	2	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11881	6	0	1	0	0	0	0	0	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9719	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
26444	3	0	0	0	0	0	0	2	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16077	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
57341	40	0	2	0	20	0	0	7	33	2	2	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
26096	17	0	1	0	9	0	0	1	16	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
95065	8	0	1	0	2	0	0	2	6	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
39680	5	0	1	0	0	0	0	1	4	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29661	3	0	0	0	0	0	0	1	2	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2048000	3	0	0	0	0	0	0	2	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5945	9	0	2	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
15013	15	0	1	0	2	0	0	1	14	2	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8161	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12236	10	0	1	0	2	0	0	1	9	1	2	2	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
8210	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12956	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
6010	9	0	1	0	3	0	0	1	8	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
6426	16	0	1	0	8	0	0	2	14	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
6485	16	0	1	0	8	0	0	2	14	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5676	4	0	1	0	1	0	0	1	3	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
250469	8	0	1	0	1	0	0	1	7	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
15023	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
76137	9	0	1	0	1	0	0	1	8	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
15089	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9618	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8084	9	0	1	0	3	0	0	2	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12896	19	0	1	0	9	0	0	2	17	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
2048000	5	1	0	0	0	0	0	3	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
72960	15	0	1	0	7	0	0	2	13	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9076	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9696	8	0	1	0	2	0	0	1	7	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
6095	9	0	1	0	3	0	0	1	8	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8974	4	0	1	0	1	0	0	1	3	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
3066	4	0	1	0	1	0	0	1	3	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
37865	10	0	1	0	3	0	0	2	8	1	2	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
